pl_name,hostname,pl_letter,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,st_spectype
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,3.61934500,0.00002800,-0.00002800,0,
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,3.61930836,0.00000932,-0.00000932,0,
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,3.61930973,0.00000675,-0.00000675,0,
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,,,,,
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,3.61931220,0.00000670,-0.00000670,0,
Kepler-218 b,Kepler-218,b,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,3.61933700,0.00001100,-0.00001100,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,,,,,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69965630,0.00011450,-0.00011450,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69950400,0.00012180,-0.00012180,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69950400,0.00012180,-0.00012180,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69950400,0.00012180,-0.00012180,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69965630,0.00011450,-0.00011450,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69910000,0.00032000,-0.00032000,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69950400,0.00012180,-0.00012180,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69962297,0.00000237,-0.00000237,0,
Kepler-218 c,Kepler-218,c,Gaia DR2 2080452613110460928,1,3,0,Transit,2014,Kepler,44.69957600,0.00016700,-0.00016700,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52310000,0.00210000,-0.00210000,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52494069,0.00047741,-0.00047741,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52452240,0.00055360,-0.00055360,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52446470,0.00058220,-0.00058220,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52446470,0.00058220,-0.00058220,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52469816,0.00000830,-0.00000830,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,,,,,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52446470,0.00058220,-0.00058220,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52452240,0.00055360,-0.00055360,0,
Kepler-218 d,Kepler-218,d,Gaia DR2 2080452613110460928,1,3,0,Transit,2016,Kepler,124.52446470,0.00058220,-0.00058220,0,
Kepler-219 b,Kepler-219,b,Gaia DR2 2127771917075703424,1,3,0,Transit,2014,Kepler,4.58546682,0.00000511,-0.00000511,0,
Kepler-219 b,Kepler-219,b,Gaia DR2 2127771917075703424,1,3,0,Transit,2014,Kepler,4.58546694,0.00000558,-0.00000558,0,
Kepler-219 b,Kepler-219,b,Gaia DR2 2127771917075703424,1,3,0,Transit,2014,Kepler,4.58546694,0.00000558,-0.00000558,0,
